time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.7800000000000004,-0.0118048560434,0.04174364518,10.8703902373,0.0646733475137,0.0272217197412,0.0,-0.0669689279953,0.208451339335,2.16275889315,0.179993738384,0.0803705972585,0.0,493.3184909100539,492.5450840575312,491.91227158704874,492.99207245237255
0.8400000000000004,-0.0164674269611,0.0557770194186,11.0053598517,0.0754575767275,0.0321329926929,0.0,-0.0889906841808,0.260520268824,2.33578244425,0.179219770566,0.0846668250273,0.0,464.948443368588,465.28999356708204,464.0140658319842,463.98302377273416
0.9000000000000005,-0.0226572527923,0.0733964242493,11.1534725425,0.0857954370373,0.0372831956203,0.0,-0.117966098563,0.328085794747,2.60060073059,0.152552525932,0.0880780157021,0.0,492.74075882769193,492.9981330885864,492.7101321364758,490.75957071559964
0.9600000000000005,-0.0305552895217,0.0949527256764,11.3131898901,0.094714026998,0.042628311108,0.0,-0.145852101398,0.391380763336,2.72290302304,0.139391859212,0.0910259473099,0.0,451.21810942205684,451.46250741885893,452.14621706720476,451.1049636747952
1.0200000000000005,-0.0401490444966,0.120289646542,11.4781142518,0.103199148789,0.0479531936005,0.0,-0.174447647449,0.453964066885,2.77433046272,0.145187899201,0.0837550749825,0.0,429.7972499290366,429.1874186671026,429.9052596707765,430.4153973082825
1.0800000000000005,-0.0517886554134,0.150034179979,11.6507571546,0.111809161722,0.0527023446145,0.0,-0.214093125682,0.538475888611,2.97975216841,0.139895615399,0.0678441335852,0.0,478.6595997341822,477.4516931339632,478.0915597897994,477.7057900717707
1.1400000000000006,-0.0655919003696,0.184365819051,11.829665801,0.120631550269,0.0566671584442,0.0,-0.246368527386,0.60665990079,2.9837223383,0.15844564296,0.0622979360673,0.0,417.0049866347996,416.52376691068156,414.6101905128731,416.25840345645054
1.2000000000000006,-0.081733648855,0.223653321314,12.0145300225,0.130158343803,0.0602019055956,0.0,-0.292083430258,0.703949032433,3.17769070493,0.159439289863,0.0510996406617,0.0,476.71643554838266,475.86213215385834,476.42023273944085,476.51826273759275
1.2600000000000007,-0.100361550509,0.268270346382,12.2054964928,0.139456951113,0.0632256616179,0.0,-0.329115608516,0.784105712285,3.18765694392,0.144105594862,0.0489505469694,0.0,420.9518703117469,420.76761269547296,419.9112270296132,418.6030064692791
1.3200000000000007,-0.121509672269,0.318395950927,12.4008087577,0.148882772199,0.0664269692268,0.0,-0.376127729671,0.887650294811,3.32214734355,0.175065666048,0.0609594823907,0.0,460.66955967043106,461.6199269059662,458.52048474698495,460.99525465041046
1.3800000000000008,-0.14522844149,0.374220363517,12.5994007909,0.158953405492,0.0700094497913,0.0,-0.41480641534,0.974018675512,3.29744698504,0.146740699415,0.0570808472781,0.0,409.62350931764973,409.2812700752133,411.936618476088,409.45291577263316
1.4400000000000008,-0.171580253503,0.435958213457,12.7999878144,0.168516927883,0.073398809186,0.0,-0.463911971911,1.08477002237,3.38826659071,0.17702534944,0.0552797345637,0.0,448.451313293449,448.30712893799364,447.4421034306076,449.9240006076564
1.5000000000000009,-0.200857200975,0.504329686884,13.0047716893,0.179202064984,0.0762943426314,0.0,-0.512274814612,1.19522804467,3.43743124061,0.180123097939,0.0280393824447,0.0,436.6475104772337,434.37032899229183,437.00762584928736,437.2969359081468
1.560000000000001,-0.23317108829,0.579728147206,13.2135465329,0.189958415334,0.0777529563885,0.0,-0.564990548529,1.31904338459,3.52116030567,0.177517355077,0.0155538459479,0.0,448.5220417101515,447.5069015113106,448.8841451150713,448.7033253490066
1.620000000000001,-0.269191581746,0.664024662801,13.4337699113,0.200386861525,0.0793897251212,0.0,-0.635789117621,1.49198628327,3.81822631636,0.165118417811,0.0439900122991,0.0,512.3823099754488,514.4000761587317,512.894773510153,512.0379471400461
1.680000000000001,-0.309006569832,0.757696036847,13.6655620263,0.210136160032,0.0823972636958,0.0,-0.691636256547,1.63126069458,3.90750578192,0.15663617239,0.0602027311766,0.0,454.30218325618705,455.60186799979476,453.9104615933594,453.2537059645024
1.740000000000001,-0.352205829925,0.859830158768,13.9022741799,0.219435916795,0.0861083213456,0.0,-0.748675689651,1.77400468731,3.98225496049,0.151500074561,0.0649575680002,0.0,450.93386536121767,451.3205120526348,451.2950414888834,450.9025586309122
1.8000000000000012,-0.398780529139,0.970391595217,14.1420272956,0.228715031995,0.0903341067028,0.0,-0.804176731865,1.91211670726,4.00903882452,0.160302392406,0.0795857554888,0.0,435.9159225186751,437.14054527853455,437.0746523845332,437.83065325682145
1.8600000000000012,-0.448834025112,1.08956832552,14.384034285,0.239348762584,0.0947538798952,0.0,-0.864692560523,2.06127708486,4.05723174517,0.198735400599,0.0579096947841,0.0,446.5756293258557,444.80791441741604,442.90266991224615,446.08155407964387
1.9200000000000013,-0.502728561237,1.21821158287,14.6301593757,0.250949211664,0.0976840672889,0.0,-0.932089149316,2.22783155925,4.14606069329,0.179483966016,0.0162024677901,0.0,461.01043104873645,457.70390010186946,460.4307349886186,458.93977058302926
1.9800000000000013,-0.560842167795,1.35738021706,14.8827518992,0.26159551444,0.0993036531377,0.0,-1.00511288506,2.41201663398,4.27264709606,0.173003669481,0.0427146645172,0.0,472.87295878977517,474.9111962461003,472.5247455055691,472.0531709135691
2.0400000000000014,-0.623192262742,1.5073264981,15.1410616917,0.271922807752,0.101887516824,0.0,-1.07343580672,2.58699495656,4.33687194971,0.170298962613,0.0437546421739,0.0,456.1636525820545,456.2476745018207,455.40490070969406,455.21615251270197
2.1000000000000014,-0.689594200228,1.66769293358,15.4022110698,0.282487968694,0.10439925745,0.0,-1.14017316181,2.75932912797,4.36742036571,0.185674877067,0.0377815412364,0.0,447.0788753373095,446.59279849592224,445.76715123197596,447.05149232662563
2.1600000000000015,-0.760121657947,1.83877528034,15.6657837126,0.29386224229,0.107301406697,0.0,-1.21095465399,2.94425704334,4.41748208239,0.196394879086,0.0638679706218,0.0,453.55779625715945,455.6496373564188,454.02094162676747,454.9142738686265
2.2200000000000015,-0.834717211093,2.02050248386,15.9301404374,0.30573656705,0.111221315488,0.0,-1.27588585031,3.11415686189,4.3938549781,0.200762628031,0.0681082758376,0.0,431.6608366872842,432.02185512748326,431.97415105047725,432.3818545529739
2.2800000000000016,-0.913344612624,2.21277930131,16.1935479732,0.317994049242,0.115922294298,0.0,-1.34539810477,3.29591998017,4.38570369138,0.210540812261,0.0934645593643,0.0,436.83789472386013,438.9523093428511,438.8405281454906,439.69293048849795
2.3400000000000016,-0.996351266823,2.416469374,16.4573294312,0.330181231172,0.121805937743,0.0,-1.42198175341,3.49460238938,4.40608919525,0.181075999231,0.105947959203,0.0,448.65309617987293,449.6737163005006,451.5407275064054,449.19612278721763
2.4000000000000017,-1.0837298168,2.63137766387,16.7196491273,0.342019526156,0.127750584133,0.0,-1.49113487025,3.66973455515,4.33744921648,0.218223021111,0.079537448541,0.0,422.6495633098473,420.3754498899917,419.49025106659724,422.74298813983654
2.4600000000000017,-1.17590693919,2.85840745018,16.9818131534,0.355125758111,0.132521777354,0.0,-1.58182655868,3.89878283609,4.40007724436,0.218861371334,0.0794847627844,0.0,467.3562948707016,467.35691793265084,466.2916975938845,466.3863060348507
2.520000000000002,-1.27324541697,3.09841523794,17.2449707164,0.367999062239,0.137559770952,0.0,-1.66317958533,4.10227989088,4.37102946496,0.20415892165,0.0916845540147,0.0,439.47900099002874,440.49500420371936,438.91578534104775,437.7396144026868
2.580000000000002,-1.375449488,3.35053211667,17.5055625426,0.380476246207,0.143126615214,0.0,-1.74405846627,4.30233241708,4.31468063277,0.214617543843,0.0948861176575,0.0,432.4722417258185,432.749391617275,429.9922315886772,430.92140792851785
2.640000000000002,-1.48276738396,3.61524162543,17.763732239,0.393484059581,0.148754298686,0.0,-1.83364780328,4.52203888895,4.29002521746,0.220826681605,0.0915191356199,0.0,444.86264982483635,444.59425030066336,443.53765625043593,444.09385632356134
2.700000000000002,-1.59587604376,3.89411491262,18.0222273409,0.406270470878,0.154678050742,0.0,-1.9370854802,4.77441016907,4.32508904661,0.189555000007,0.110224043225,0.0,465.403571777312,466.87327930589777,468.37673190588947,465.9792826136381
2.760000000000002,-1.7146391292,4.18661212195,18.2787618947,0.418305329885,0.16079861543,0.0,-2.02217310589,4.97607458669,4.22550374026,0.216536160954,0.0756193297536,0.0,423.91897898605623,420.94329760837513,422.3183397160323,424.68040100952004
2.820000000000002,-1.83842248776,4.49090164293,18.5282405917,0.431472158023,0.165263168606,0.0,-2.10428037209,5.16757984889,4.09004763529,0.224703086171,0.071873509378,0.0,411.67668423400534,411.3498330902928,410.1647242979199,410.94145050355746
2.880000000000002,-1.96748276278,4.80752557532,18.7710354238,0.444893048456,0.169987508649,0.0,-2.19805508435,5.38718296517,4.00233738023,0.221560017601,0.0897882803157,0.0,429.15883632885385,430.6821591945206,430.06506683562515,429.85016805236364
2.940000000000002,-2.10215329409,5.1372295552,19.0079508982,0.458093573259,0.17566522525,0.0,-2.291362013,5.60352867784,3.89414318968,0.216716777978,0.10287544273,0.0,423.9521104092824,425.0833391220743,424.3193420411208,423.953706483243
3.000000000000002,-2.2432663269,5.48191630427,19.2420406901,0.470885438523,0.181437775604,0.0,-2.41281878891,5.88642099235,3.90729265617,0.205036917679,0.0775403252381,0.0,470.8837697569049,468.9264842249423,469.1637557434449,468.29799054137067
3.0600000000000023,-2.39127112344,5.84249151731,19.4743485237,0.483178377257,0.185849107837,0.0,-2.5209690308,6.13313873596,3.83531479311,0.204571837156,0.0639524310029,0.0,443.69217904252537,442.5791182039724,442.80509984051963,442.8082218756454
3.1200000000000023,-2.54606121261,6.21854323843,19.7032711219,0.495823951683,0.189685261156,0.0,-2.63890691746,6.40223229881,3.79418523952,0.220895233609,0.0639027994926,0.0,455.75139565328766,455.7502997551249,456.50778261696615,457.8508039673072
3.1800000000000024,-2.70776423631,6.61029833834,19.9285352959,0.508808429642,0.193965552829,0.0,-2.75142794175,6.65662433369,3.71353571493,0.205469271384,0.0831235089314,0.0,445.2088276187945,446.7828684182799,445.2199383294495,444.00174561832654
3.2400000000000024,-2.87599252203,7.01668792752,20.1475098615,0.520989067776,0.19883158453,0.0,-2.85649855417,6.88999543861,3.58485951293,0.197584294013,0.0767150287409,0.0,429.6385054007193,429.10021839940384,430.8846847336464,430.25923418082954
3.3000000000000025,-3.05128614561,7.43886245338,20.36160542,0.532300862738,0.203242454189,0.0,-2.98683765387,7.18252589029,3.55020707466,0.156172855429,0.0661950905616,0.0,465.9763249189809,465.1569194510101,469.22839658732096,466.03279637239206
3.3600000000000025,-3.23344617145,7.87613333642,20.5692052618,0.542163796428,0.207384229548,0.0,-3.0854537434,7.39333046411,3.36950202558,0.177123965351,0.0741662931528,0.0,414.1239954191704,414.8287406964078,414.0331355082851,415.9003303716456
3.4200000000000026,-3.42253150416,8.32840914132,20.769736102,0.553163301268,0.212492782969,0.0,-3.21762095744,7.68241122948,3.31351968151,0.193480984994,0.101057403962,0.0,462.0596397368619,464.1807109026674,462.9729377699046,464.2892057904406
3.4800000000000026,-3.61986649097,8.79865180976,20.9676694697,0.565492231996,0.218804620122,0.0,-3.36050723515,7.99215735307,3.2825282602,0.222455431076,0.112398817301,0.0,474.93280322439404,475.8109253554903,475.1245854109889,477.37885897967936
3.5400000000000027,-3.82526455604,9.28606998917,21.1612284183,0.578624880757,0.225969078203,0.0,-3.48646425758,8.25512175429,3.1681836831,0.210556410654,0.130640542861,0.0,448.1704012099557,449.6635471701474,450.394819446115,449.4777666559253
3.6000000000000028,-4.03784334465,9.78817834911,21.346028772,0.59144117149,0.233545601014,0.0,-3.59993220429,8.48188201026,2.99105505068,0.219085225452,0.1156935558,0.0,428.622982880966,427.36545037952436,427.5136853185201,428.28684961938467
3.660000000000003,-4.25742239401,10.304158517,21.5204197384,0.605303564168,0.240753081223,0.0,-3.71973511558,8.71748378973,2.82104497455,0.247962482309,0.127764751434,0.0,432.09665006392026,433.1267666953564,432.1755877224784,434.6569530717715
3.720000000000003,-4.48562786778,10.8374347945,21.6889418752,0.620182544517,0.247925458566,0.0,-3.88735577703,9.05798528788,2.79397949437,0.248023934835,0.0930936397722,0.0,492.0422251038035,489.4787788045772,490.07919058471697,490.1390876080347
3.780000000000003,-4.72289954734,11.3887050838,21.8520912093,0.635135868821,0.253656421816,0.0,-4.02188326416,9.31758885063,2.64301148951,0.251512000891,0.0999640580642,0.0,449.71591970774665,450.27988515380775,448.1487296061701,448.4938920650955
3.840000000000003,-4.96872844359,11.9565521768,22.0072967543,0.650469543147,0.25950604365,0.0,-4.17252798045,9.6103348004,2.5287324411,0.262616058101,0.0920328615078,0.0,466.5778662928596,465.9656608743752,467.81413027627144,468.7400055469309
3.900000000000003,-5.22369165156,12.5420739785,22.1555131989,0.666241795795,0.264485421106,0.0,-4.32627837518,9.90668828332,2.40995367671,0.263374583408,0.0506453652811,0.0,472.5476352770039,469.3499126619796,469.47465970752853,469.5990781685729
3.960000000000003,-5.48649129737,13.1421456133,22.2922418607,0.682529017328,0.267227026794,0.0,-4.43383273027,10.09584899,2.14717436274,0.28402591608,0.0332802821983,0.0,415.2143953078949,413.6888233399868,413.86285764935843,415.75667245078466
4.020000000000002,-5.75643219429,13.7551408226,22.4149845002,0.699799308696,0.269502485979,0.0,-4.56410760004,10.3372171076,1.94304214526,0.294526546302,0.0458861297743,0.0,441.83442310006495,442.8735832451873,441.5233571102528,442.4735210018904
4.080000000000001,-6.03464664544,14.3836998758,22.5265375693,0.716995546218,0.272195505798,0.0,-4.70952554791,10.6143912711,1.77370424222,0.261989413769,0.0427999916219,0.0,460.4119878535369,460.16873752563254,462.0796005241493,459.58519958743534
4.14,-6.3204867082,15.0262996038,22.6247452017,0.733369107341,0.274508143671,0.0,-4.81853015819,10.8055763157,1.49934535632,0.288708473751,0.0282765870272,0.0,419.3953599892139,418.13224362550824,417.3004595575535,419.70634032700934
4.199999999999998,-6.61262815138,15.6797846109,22.7057316059,0.751879076528,0.27590724205,0.0,-4.91954787796,10.9773498526,1.19974089024,0.332224814467,0.0108814851572,0.0,409.50990409606203,407.9589944336083,406.2165462696242,410.2044397203829
4.259999999999997,-6.91153149317,16.3452935832,22.7704380045,0.771891595395,0.276475253874,0.0,-5.04365755993,11.2060779511,0.955865851676,0.336047200114,0.00647585570758,0.0,436.7873702008281,436.41951540600996,437.01498194928035,437.44972161229805
4.319999999999996,-7.21863124339,17.0264542684,22.8222673865,0.791714152918,0.276885401514,0.0,-5.19251863849,11.498642776,0.76976002709,0.315582087857,0.00754614893788,0.0,467.16723727368264,467.2506074442991,467.9514319690853,466.4605224062185
4.379999999999995,-7.53558071546,17.727578343,22.8650315106,0.810471020641,0.277429416826,0.0,-5.37171358874,11.8708807269,0.652885043736,0.305918278774,0.0119471237279,0.0,503.53253760613416,503.85080588415815,502.50871255904144,501.89483902835764
4.439999999999993,-7.86225196741,18.4485244852,22.8981003083,0.82885109689,0.277908323171,0.0,-5.51684207757,12.1597402125,0.447544714683,0.307152391358,-0.00144341592412,0.0,472.7168031327187,471.68325634638387,472.06072055309744,472.2456445686042
4.499999999999992,-8.19659440938,19.1841904634,22.9162703799,0.847013521595,0.277953569059,0.0,-5.62766975079,12.3620335544,0.157230846133,0.291905762032,0.00482230412386,0.0,437.0636779507102,437.58583159839213,437.52829058829684,436.3512610071484
4.559999999999991,-8.53847115465,19.9343521269,22.9189989502,0.864675535895,0.278858534543,0.0,-5.76773228435,12.6422617974,-0.0679813773904,0.298872926143,0.0302255738475,0.0,470.50253966195135,472.4660324146257,472.25576611519415,472.87544681876994
4.6199999999999894,-8.88936109076,20.7029755712,22.9094572264,0.883018439485,0.280991882712,0.0,-5.92794609582,12.9768685661,-0.252499418813,0.316715237424,0.0445131265779,0.0,496.1557047439046,497.20442929912474,496.09747063204844,497.4903507602625
4.679999999999988,-9.24896491327,21.4892802019,22.8866727306,0.901564349274,0.283485473963,0.0,-6.05841353274,13.2320851517,-0.508671462347,0.286116444004,0.0348820827862,0.0,469.6401714606087,468.89299058489354,471.8759421882491,469.5970683725954
4.739999999999987,-9.61547406621,22.288399474,22.8464268629,0.91926936163,0.285858946455,0.0,-6.15837759434,13.4045736354,-0.833528327608,0.308721392076,0.047566500134,0.0,438.9302675272448,439.9830725074279,438.1448280730158,440.1098969796267
4.799999999999986,-9.98783721523,23.0974476169,22.7863306581,0.93799877763,0.288523187944,0.0,-6.25353639519,13.5630455945,-1.17035643935,0.318253688879,0.0371826275877,0.0,435.46686395779113,434.5980290612177,435.1846937843255,436.08375417143407
4.859999999999984,-10.3664699271,23.9175065241,22.7070787059,0.956953828844,0.290807118534,0.0,-6.36713715783,13.7710994758,-1.47261958153,0.310795147006,0.0397748543499,0.0,457.9117747353931,458.11869982363436,457.23834695311587,456.74242172281936
4.919999999999983,-10.7524298921,24.7514405423,22.610584957,0.976237654205,0.293146257233,0.0,-6.49757901882,14.0250286791,-1.74557766602,0.336882001771,0.0373589931178,0.0,477.39461824009857,477.2107802035272,478.21270753616795,480.2929284354964
4.979999999999982,-11.1449704515,25.5972002951,22.4952977685,0.996793615473,0.295767862493,0.0,-6.58678815597,14.1661249464,-2.09809823671,0.352079371245,0.0540401846558,0.0,438.1321730371588,439.5187875911953,438.1833278733583,439.5673457141896
5.0399999999999805,-11.5433142067,26.4526762363,22.3596140213,1.01772280483,0.29907135631,0.0,-6.69082354522,14.3483748379,-2.42598687937,0.34136576086,0.0570195613303,0.0,457.3271784285573,457.566502363027,457.715836344614,456.9832729587691
